ts,device,co,humidity,light,lpg,motion,smoke,temp
1.59E+09,b8:27:eb:bf:9d:51,0.004896776,49.4,FALSE,0.007584642,FALSE,0.020222727,21.4
1.59E+09,b8:27:eb:bf:9d:51,0.004855202,49.4,FALSE,0.007538004,FALSE,0.020089929,21.4
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.09999847,FALSE,0.005114383,FALSE,0.013274837,19.39999962
1.59E+09,b8:27:eb:bf:9d:51,0.004884331,49.4,FALSE,0.007570692,FALSE,0.020183,21.4
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.09999847,FALSE,0.005114383,FALSE,0.013274837,19.39999962
1.59E+09,1c:bf:ce:15:ec:4d,0.004049545,74.80000305,TRUE,0.006610759,FALSE,0.017461704,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004906595,49.4,FALSE,0.007595641,FALSE,0.020254056,21.4
1.59E+09,00:0f:00:70:91:0a,0.002840089,74,FALSE,0.005114383,FALSE,0.013274837,19.39999962
1.59E+09,b8:27:eb:bf:9d:51,0.004857926,49.3,FALSE,0.007541062,FALSE,0.020098636,21.4
1.59E+09,b8:27:eb:bf:9d:51,0.00488155,49.4,FALSE,0.007567574,FALSE,0.020174122,21.4
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.09999847,FALSE,0.005114383,FALSE,0.013274837,19.39999962
1.59E+09,b8:27:eb:bf:9d:51,0.004887033,49.4,FALSE,0.007573721,FALSE,0.020191627,21.4
1.59E+09,00:0f:00:70:91:0a,0.002792826,74.09999847,FALSE,0.005052672,FALSE,0.013103809,19.39999962
1.59E+09,b8:27:eb:bf:9d:51,0.004888417,49.4,FALSE,0.007575273,FALSE,0.020196046,21.4
1.59E+09,1c:bf:ce:15:ec:4d,0.00404426,74.80000305,TRUE,0.006604517,FALSE,0.017444093,24.70000076
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.09999847,FALSE,0.005114383,FALSE,0.013274837,19.39999962
1.59E+09,b8:27:eb:bf:9d:51,0.004882873,49.4,FALSE,0.007569057,FALSE,0.020178345,21.4
1.59E+09,1c:bf:ce:15:ec:4d,0.00404426,74.80000305,TRUE,0.006604517,FALSE,0.017444093,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.00486071,49.4,FALSE,0.007544189,FALSE,0.020107537,21.4
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.09999847,FALSE,0.005114383,FALSE,0.013274837,19.39999962
1.59E+09,b8:27:eb:bf:9d:51,0.004880074,49.4,FALSE,0.007565918,FALSE,0.020169406,21.4
1.59E+09,1c:bf:ce:15:ec:4d,0.004053072,74.80000305,TRUE,0.006614924,FALSE,0.017473457,24.70000076
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.09999847,FALSE,0.005114383,FALSE,0.013274837,19.39999962
1.59E+09,b8:27:eb:bf:9d:51,0.00486071,49.4,FALSE,0.007544189,FALSE,0.020107537,21.4
1.59E+09,1c:bf:ce:15:ec:4d,0.004049545,74.80000305,TRUE,0.006610759,FALSE,0.017461704,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.00485796,49.5,FALSE,0.007541101,FALSE,0.020098747,21.4
1.59E+09,b8:27:eb:bf:9d:51,0.004899566,49.5,FALSE,0.007587768,FALSE,0.020231631,21.4
1.59E+09,00:0f:00:70:91:0a,0.002872341,74.5,FALSE,0.005156333,FALSE,0.013391177,19.39999962
1.59E+09,1c:bf:ce:15:ec:4d,0.004060153,74.80000305,TRUE,0.006623281,FALSE,0.017497039,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004888417,49.4,FALSE,0.007575273,FALSE,0.020196046,21.4
1.59E+09,1c:bf:ce:15:ec:4d,0.004081479,75.19999695,TRUE,0.00664843,FALSE,0.017568015,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004885614,49.4,FALSE,0.007572131,FALSE,0.020187098,21.4
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.30000305,FALSE,0.005114383,FALSE,0.013274837,19.39999962
1.59E+09,1c:bf:ce:15:ec:4d,0.004099395,74.90000153,TRUE,0.006669529,FALSE,0.017627575,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004874541,49.4,FALSE,0.007559712,FALSE,0.020151734,21.4
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.30000305,FALSE,0.005114383,FALSE,0.013274837,19.39999962
1.59E+09,b8:27:eb:bf:9d:51,0.004880074,49.4,FALSE,0.007565918,FALSE,0.020169406,21.4
1.59E+09,1c:bf:ce:15:ec:4d,0.004074356,75,TRUE,0.006640035,FALSE,0.017544318,24.70000076
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.40000153,FALSE,0.005114383,FALSE,0.013274837,19.39999962
1.59E+09,b8:27:eb:bf:9d:51,0.004916439,49.4,FALSE,0.007606661,FALSE,0.020285448,21.3
1.59E+09,1c:bf:ce:15:ec:4d,0.004081479,75,TRUE,0.00664843,FALSE,0.017568015,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.00493185,49.5,FALSE,0.007623903,FALSE,0.020334565,21.4
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.19999695,FALSE,0.005114383,FALSE,0.013274837,19.39999962
1.59E+09,b8:27:eb:bf:9d:51,0.004871747,49.4,FALSE,0.007556577,FALSE,0.020142809,21.3
1.59E+09,1c:bf:ce:15:ec:4d,0.004088617,75,TRUE,0.006656839,FALSE,0.01759175,24.70000076
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.19999695,FALSE,0.005114383,FALSE,0.013274837,19.39999962
1.59E+09,b8:27:eb:bf:9d:51,0.004912343,49.4,FALSE,0.007602076,FALSE,0.020272386,21.3
1.59E+09,b8:27:eb:bf:9d:51,0.004902338,49.4,FALSE,0.007590873,FALSE,0.020240474,21.3
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.09999847,FALSE,0.005114383,FALSE,0.013274837,19.39999962
1.59E+09,1c:bf:ce:15:ec:4d,0.004030237,74.90000153,TRUE,0.006587942,FALSE,0.017397333,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004894008,49.4,FALSE,0.00758154,FALSE,0.020213893,21.3
1.59E+09,b8:27:eb:bf:9d:51,0.004885654,49.3,FALSE,0.007572176,FALSE,0.020187226,21.3
1.59E+09,00:0f:00:70:91:0a,0.002872341,73.90000153,FALSE,0.005156333,FALSE,0.013391177,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004894008,49.4,FALSE,0.00758154,FALSE,0.020213893,21.3
1.59E+09,1c:bf:ce:15:ec:4d,0.004058385,74.80000305,TRUE,0.006621195,FALSE,0.017491152,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004851049,49.3,FALSE,0.007533339,FALSE,0.020076648,21.3
1.59E+09,00:0f:00:70:91:0a,0.002905015,74.30000305,FALSE,0.005198697,FALSE,0.013508733,19.29999924
1.59E+09,1c:bf:ce:15:ec:4d,0.004110207,74.80000305,TRUE,0.006682249,FALSE,0.017663488,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004894008,49.3,FALSE,0.00758154,FALSE,0.020213893,21.3
1.59E+09,b8:27:eb:bf:9d:51,0.004878732,49.3,FALSE,0.007564414,FALSE,0.020165122,21.3
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.09999847,FALSE,0.005114383,FALSE,0.013274837,19.39999962
1.59E+09,1c:bf:ce:15:ec:4d,0.004142837,74.80000305,TRUE,0.006720583,FALSE,0.017771749,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004884309,49.3,FALSE,0.007570668,FALSE,0.020182931,21.3
1.59E+09,00:0f:00:70:91:0a,0.002840089,74,FALSE,0.005114383,FALSE,0.013274837,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.00491221,49.3,FALSE,0.007601928,FALSE,0.020271964,21.3
1.59E+09,1c:bf:ce:15:ec:4d,0.004164849,75.09999847,TRUE,0.006746396,FALSE,0.017844671,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.00486214,49.3,FALSE,0.007545795,FALSE,0.020112109,21.3
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.09999847,FALSE,0.005114383,FALSE,0.013274837,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004902338,49.3,FALSE,0.007590873,FALSE,0.020240474,21.3
1.59E+09,1c:bf:ce:15:ec:4d,0.004121051,74.90000153,TRUE,0.006694998,FALSE,0.017699487,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004894008,49.2,FALSE,0.00758154,FALSE,0.020213893,21.2
1.59E+09,1c:bf:ce:15:ec:4d,0.004179599,74.90000153,TRUE,0.006763671,FALSE,0.017893484,24.70000076
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.19999695,FALSE,0.005114383,FALSE,0.013274837,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004889855,49.3,FALSE,0.007576885,FALSE,0.020200636,21.2
1.59E+09,1c:bf:ce:15:ec:4d,0.004110207,74.90000153,TRUE,0.006682249,FALSE,0.017663488,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004855202,49.4,FALSE,0.007538004,FALSE,0.020089929,21.3
1.59E+09,b8:27:eb:bf:9d:51,0.004877276,49.3,FALSE,0.007562781,FALSE,0.020160472,21.2
1.59E+09,1c:bf:ce:15:ec:4d,0.004099395,74.90000153,TRUE,0.006669529,FALSE,0.017627575,24.70000076
1.59E+09,00:0f:00:70:91:0a,0.002872341,73.5,FALSE,0.005156333,FALSE,0.013391177,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004880074,49.2,FALSE,0.007565918,FALSE,0.020169406,21.2
1.59E+09,1c:bf:ce:15:ec:4d,0.004142837,75,TRUE,0.006720583,FALSE,0.017771749,24.60000038
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.19999695,FALSE,0.005114383,FALSE,0.013274837,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004863472,49.3,FALSE,0.007547289,FALSE,0.020116364,21.2
1.59E+09,b8:27:eb:bf:9d:51,0.00491221,49.4,FALSE,0.007601928,FALSE,0.020271964,21.2
1.59E+09,1c:bf:ce:15:ec:4d,0.004190733,75.09999847,TRUE,0.006776701,FALSE,0.017930308,24.70000076
1.59E+09,00:0f:00:70:91:0a,0.002872341,74.19999695,FALSE,0.005156333,FALSE,0.013391177,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004922025,49.4,FALSE,0.007612912,FALSE,0.020303254,21.2
1.59E+09,b8:27:eb:bf:9d:51,0.004880114,49.5,FALSE,0.007565963,FALSE,0.020169534,21.2
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.30000305,FALSE,0.005114383,FALSE,0.013274837,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004888417,49.6,FALSE,0.007575273,FALSE,0.020196046,21.3
1.59E+09,1c:bf:ce:15:ec:4d,0.004121051,75.09999847,TRUE,0.006694998,FALSE,0.017699487,24.70000076
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.30000305,FALSE,0.005114383,FALSE,0.013274837,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004880114,49.7,FALSE,0.007565963,FALSE,0.020169534,21.3
1.59E+09,1c:bf:ce:15:ec:4d,0.004157497,75.09999847,TRUE,0.006737779,FALSE,0.017820324,24.70000076
1.59E+09,00:0f:00:70:91:0a,0.002872341,74.40000153,FALSE,0.005156333,FALSE,0.013391177,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004874541,49.8,FALSE,0.007559712,FALSE,0.020151734,21.3
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.40000153,FALSE,0.005114383,FALSE,0.013274837,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004919309,49.8,FALSE,0.007609873,FALSE,0.020294598,21.2
1.59E+09,b8:27:eb:bf:9d:51,0.004896776,49.8,FALSE,0.007584642,FALSE,0.020222727,21.2
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.5,FALSE,0.005114383,FALSE,0.013274837,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004888417,49.8,FALSE,0.007575273,FALSE,0.020196046,21.2
1.59E+09,1c:bf:ce:15:ec:4d,0.004081479,75,TRUE,0.00664843,FALSE,0.017568015,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.00486071,49.9,FALSE,0.007544189,FALSE,0.020107537,21.2
1.59E+09,00:0f:00:70:91:0a,0.002872341,74.59999847,FALSE,0.005156333,FALSE,0.013391177,19.29999924
1.59E+09,1c:bf:ce:15:ec:4d,0.004139228,75,TRUE,0.006716347,FALSE,0.017759783,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004907947,50.1,FALSE,0.007597155,FALSE,0.020258368,21.2
1.59E+09,b8:27:eb:bf:9d:51,0.004866225,50.3,FALSE,0.00755038,FALSE,0.020125164,21.2
1.59E+09,00:0f:00:70:91:0a,0.002872341,74.69999695,FALSE,0.005156333,FALSE,0.013391177,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004874581,50.3,FALSE,0.007559757,FALSE,0.020151861,21.2
1.59E+09,00:0f:00:70:91:0a,0.002792826,74.69999695,FALSE,0.005052672,FALSE,0.013103809,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004915011,50.3,FALSE,0.007605063,FALSE,0.020280893,21.2
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.69999695,FALSE,0.005114383,FALSE,0.013274837,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004866225,50.5,FALSE,0.00755038,FALSE,0.020125164,21.2
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.69999695,FALSE,0.005114383,FALSE,0.013274837,19.29999924
1.59E+09,1c:bf:ce:15:ec:4d,0.004172217,74.80000305,TRUE,0.006755027,FALSE,0.017869058,24.60000038
1.59E+09,b8:27:eb:bf:9d:51,0.004882873,50.7,FALSE,0.007569057,FALSE,0.020178345,21.2
1.59E+09,b8:27:eb:bf:9d:51,0.004907947,50.7,FALSE,0.007597155,FALSE,0.020258368,21.2
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.69999695,FALSE,0.005114383,FALSE,0.013274837,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004889895,50.8,FALSE,0.00757693,FALSE,0.020200764,21.2
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.90000153,FALSE,0.005114383,FALSE,0.013274837,19.29999924
1.59E+09,1c:bf:ce:15:ec:4d,0.004088617,74.80000305,TRUE,0.006656839,FALSE,0.01759175,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004896776,50.9,FALSE,0.007584642,FALSE,0.020222727,21.2
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.90000153,FALSE,0.005114383,FALSE,0.013274837,19.29999924
1.59E+09,1c:bf:ce:15:ec:4d,0.004077961,74.19999695,TRUE,0.006644284,FALSE,0.017556313,24.70000076
1.59E+09,1c:bf:ce:15:ec:4d,0.004077961,74.19999695,TRUE,0.006644284,FALSE,0.017556313,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004866225,51.1,FALSE,0.00755038,FALSE,0.020125164,21.2
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.90000153,FALSE,0.005114383,FALSE,0.013274837,19.29999924
1.59E+09,1c:bf:ce:15:ec:4d,0.004157497,74.80000305,TRUE,0.006737779,FALSE,0.017820324,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004913564,51.2,FALSE,0.007603444,FALSE,0.020276281,21.2
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.90000153,FALSE,0.005114383,FALSE,0.013274837,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004893968,51.2,FALSE,0.007581495,FALSE,0.020213765,21.2
1.59E+09,b8:27:eb:bf:9d:51,0.004894048,51.2,FALSE,0.007581585,FALSE,0.020214021,21.2
1.59E+09,1c:bf:ce:15:ec:4d,0.004046021,74.80000305,TRUE,0.006606597,FALSE,0.017449961,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004849677,51.2,FALSE,0.007531798,FALSE,0.02007226,21.2
1.59E+09,00:0f:00:70:91:0a,0.002905015,75,FALSE,0.005198697,FALSE,0.013508733,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004899566,51.1,FALSE,0.007587768,FALSE,0.020231631,21.2
1.59E+09,1c:bf:ce:15:ec:4d,0.004099395,74.80000305,TRUE,0.006669529,FALSE,0.017627575,24.70000076
1.59E+09,00:0f:00:70:91:0a,0.002872341,74.90000153,FALSE,0.005156333,FALSE,0.013391177,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004916439,51,FALSE,0.007606661,FALSE,0.020285448,21.3
1.59E+09,b8:27:eb:bf:9d:51,0.004898217,50.9,FALSE,0.007586256,FALSE,0.020227325,21.3
1.59E+09,00:0f:00:70:91:0a,0.002872341,75,FALSE,0.005156333,FALSE,0.013391177,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004853829,50.8,FALSE,0.007536462,FALSE,0.020085538,21.2
1.59E+09,00:0f:00:70:91:0a,0.002840089,75,FALSE,0.005114383,FALSE,0.013274837,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004869015,50.9,FALSE,0.007553512,FALSE,0.020134079,21.2
1.59E+09,b8:27:eb:bf:9d:51,0.004870368,51,FALSE,0.00755503,FALSE,0.020138404,21.2
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.90000153,FALSE,0.005114383,FALSE,0.013274837,19.29999924
1.59E+09,1c:bf:ce:15:ec:4d,0.004185162,74.69999695,TRUE,0.006770182,FALSE,0.017911885,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004887033,51,FALSE,0.007573721,FALSE,0.020191627,21.2
1.59E+09,00:0f:00:70:91:0a,0.002792826,75,FALSE,0.005052672,FALSE,0.013103809,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004866225,51.1,FALSE,0.00755038,FALSE,0.020125164,21.2
1.59E+09,1c:bf:ce:15:ec:4d,0.004172217,74.69999695,TRUE,0.006755027,FALSE,0.017869058,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004920576,51.2,FALSE,0.007611291,FALSE,0.020298636,21.2
1.59E+09,b8:27:eb:bf:9d:51,0.004880074,51.2,FALSE,0.007565918,FALSE,0.020169406,21.2
1.59E+09,1c:bf:ce:15:ec:4d,0.00415016,74.80000305,TRUE,0.006729174,FALSE,0.017796017,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004885654,51.2,FALSE,0.007572176,FALSE,0.020187226,21.2
1.59E+09,00:0f:00:70:91:0a,0.002938116,75,FALSE,0.005241482,FALSE,0.013627521,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.00486071,51.2,FALSE,0.007544189,FALSE,0.020107537,21.2
1.59E+09,1c:bf:ce:15:ec:4d,0.004067247,74.80000305,TRUE,0.006631652,FALSE,0.01752066,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004894008,51.3,FALSE,0.00758154,FALSE,0.020213893,21.2
1.59E+09,00:0f:00:70:91:0a,0.002905015,75,FALSE,0.005198697,FALSE,0.013508733,19.29999924
1.59E+09,1c:bf:ce:15:ec:4d,0.004142837,74.80000305,TRUE,0.006720583,FALSE,0.017771749,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004864908,51.4,FALSE,0.007548902,FALSE,0.020120954,21.2
1.59E+09,b8:27:eb:bf:9d:51,0.004893968,51.4,FALSE,0.007581495,FALSE,0.020213765,21.3
1.59E+09,1c:bf:ce:15:ec:4d,0.004179599,74.80000305,TRUE,0.006763671,FALSE,0.017893484,24.70000076
1.59E+09,00:0f:00:70:91:0a,0.002872341,75.69999695,FALSE,0.005156333,FALSE,0.013391177,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004909432,51.4,FALSE,0.007598818,FALSE,0.020263104,21.2
1.59E+09,00:0f:00:70:91:0a,0.002840089,75,FALSE,0.005114383,FALSE,0.013274837,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004880074,51.4,FALSE,0.007565918,FALSE,0.020169406,21.2
1.59E+09,b8:27:eb:bf:9d:51,0.004888417,51.5,FALSE,0.007575273,FALSE,0.020196046,21.3
1.59E+09,b8:27:eb:bf:9d:51,0.004916345,51.4,FALSE,0.007606556,FALSE,0.020285148,21.2
1.59E+09,1c:bf:ce:15:ec:4d,0.004157497,74.80000305,TRUE,0.006737779,FALSE,0.017820324,24.70000076
1.59E+09,00:0f:00:70:91:0a,0.002872341,75,FALSE,0.005156333,FALSE,0.013391177,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004885654,51.5,FALSE,0.007572176,FALSE,0.020187226,21.3
1.59E+09,1c:bf:ce:15:ec:4d,0.004053072,74.80000305,TRUE,0.006614924,FALSE,0.017473457,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004894008,51.5,FALSE,0.00758154,FALSE,0.020213893,21.3
1.59E+09,00:0f:00:70:91:0a,0.002905015,75,FALSE,0.005198697,FALSE,0.013508733,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004880114,51.5,FALSE,0.007565963,FALSE,0.020169534,21.3
1.59E+09,1c:bf:ce:15:ec:4d,0.004190733,74.90000153,TRUE,0.006776701,FALSE,0.017930308,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004877276,51.5,FALSE,0.007562781,FALSE,0.020160472,21.3
1.59E+09,00:0f:00:70:91:0a,0.002872341,74.80000305,FALSE,0.005156333,FALSE,0.013391177,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004863472,51.4,FALSE,0.007547289,FALSE,0.020116364,21.3
1.59E+09,1c:bf:ce:15:ec:4d,0.004142837,74.90000153,TRUE,0.006720583,FALSE,0.017771749,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004842888,51.4,FALSE,0.007524168,FALSE,0.020050542,21.3
1.59E+09,00:0f:00:70:91:0a,0.002905015,75,FALSE,0.005198697,FALSE,0.013508733,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004869015,51.3,FALSE,0.007553512,FALSE,0.020134079,21.3
1.59E+09,1c:bf:ce:15:ec:4d,0.003950947,74.90000153,TRUE,0.006493925,FALSE,0.017132256,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004893968,51.2,FALSE,0.007581495,FALSE,0.020213765,21.3
1.59E+09,00:0f:00:70:91:0a,0.002905015,75,FALSE,0.005198697,FALSE,0.013508733,19.29999924
1.59E+09,1c:bf:ce:15:ec:4d,0.003957737,75,TRUE,0.006501996,FALSE,0.017155002,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004899566,51.2,FALSE,0.007587768,FALSE,0.020231631,21.3
1.59E+09,1c:bf:ce:15:ec:4d,0.003967989,75.09999847,TRUE,0.006514176,FALSE,0.017189332,24.70000076
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.90000153,FALSE,0.005114383,FALSE,0.013274837,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004888417,51.2,FALSE,0.007575273,FALSE,0.020196046,21.3
1.59E+09,b8:27:eb:bf:9d:51,0.004862061,51.2,FALSE,0.007545706,FALSE,0.020111855,21.3
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.90000153,FALSE,0.005114383,FALSE,0.013274837,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004859444,51.2,FALSE,0.007542767,FALSE,0.020103489,21.3
1.59E+09,b8:27:eb:bf:9d:51,0.004845554,51.2,FALSE,0.007527165,FALSE,0.020059072,21.3
1.59E+09,00:0f:00:70:91:0a,0.002872341,75,FALSE,0.005156333,FALSE,0.013391177,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004873161,51.1,FALSE,0.007558164,FALSE,0.020147326,21.3
1.59E+09,1c:bf:ce:15:ec:4d,0.003957737,75,TRUE,0.006501996,FALSE,0.017155002,24.70000076
1.59E+09,00:0f:00:70:91:0a,0.002840089,75,FALSE,0.005114383,FALSE,0.013274837,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004857926,51.2,FALSE,0.007541062,FALSE,0.020098636,21.3
1.59E+09,00:0f:00:70:91:0a,0.002840089,75,FALSE,0.005114383,FALSE,0.013274837,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004871822,51.2,FALSE,0.007556661,FALSE,0.020143048,21.3
1.59E+09,00:0f:00:70:91:0a,0.002840089,75,FALSE,0.005114383,FALSE,0.013274837,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004869015,51.3,FALSE,0.007553512,FALSE,0.020134079,21.3
1.59E+09,b8:27:eb:bf:9d:51,0.004859335,51.4,FALSE,0.007542645,FALSE,0.020103141,21.3
1.59E+09,1c:bf:ce:15:ec:4d,0.003918893,75,TRUE,0.00645577,FALSE,0.017024754,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.00490378,51.4,FALSE,0.007592488,FALSE,0.020245077,21.3
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.90000153,FALSE,0.005114383,FALSE,0.013274837,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004880074,51.5,FALSE,0.007565918,FALSE,0.020169406,21.3
1.59E+09,b8:27:eb:bf:9d:51,0.004902378,51.7,FALSE,0.007590918,FALSE,0.020240603,21.3
1.59E+09,1c:bf:ce:15:ec:4d,0.003976596,75,TRUE,0.006524394,FALSE,0.017218136,24.70000076
1.59E+09,00:0f:00:70:91:0a,0.002938116,75,FALSE,0.005241482,FALSE,0.013627521,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004902338,51.8,FALSE,0.007590873,FALSE,0.020240474,21.3
1.59E+09,1c:bf:ce:15:ec:4d,0.003947657,75,TRUE,0.006490013,FALSE,0.017121233,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004873161,51.9,FALSE,0.007558164,FALSE,0.020147326,21.3
1.59E+09,00:0f:00:70:91:0a,0.002872341,75,FALSE,0.005156333,FALSE,0.013391177,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004903821,51.9,FALSE,0.007592534,FALSE,0.020245205,21.3
1.59E+09,b8:27:eb:bf:9d:51,0.004874541,51.9,FALSE,0.007559712,FALSE,0.020151734,21.3
1.59E+09,00:0f:00:70:91:0a,0.002872341,75,FALSE,0.005156333,FALSE,0.013391177,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004864848,51.9,FALSE,0.007548835,FALSE,0.020120763,21.3
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.90000153,FALSE,0.005114383,FALSE,0.013274837,19.29999924
1.59E+09,1c:bf:ce:15:ec:4d,0.003913872,75.09999847,TRUE,0.006449785,FALSE,0.017007896,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004869015,51.9,FALSE,0.007553512,FALSE,0.020134079,21.4
1.59E+09,00:0f:00:70:91:0a,0.002840089,75,FALSE,0.005114383,FALSE,0.013274837,19.39999962
1.59E+09,1c:bf:ce:15:ec:4d,0.003923922,75.09999847,TRUE,0.006461761,FALSE,0.017041633,24.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004893968,51.9,FALSE,0.007581495,FALSE,0.020213765,21.3
1.59E+09,00:0f:00:70:91:0a,0.002840089,75,FALSE,0.005114383,FALSE,0.013274837,19.29999924
1.59E+09,b8:27:eb:bf:9d:51,0.004880074,51.9,FALSE,0.007565918,FALSE,0.020169406,21.3
1.59E+09,1c:bf:ce:15:ec:4d,0.003903852,75.30000305,TRUE,0.006437835,FALSE,0.016974238,24.70000076
1.59E+09,00:0f:00:70:91:0a,0.002840089,75,FALSE,0.005114383,FALSE,0.013274837,19.29999924
